,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,a_date,h_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,2,0,4,1.33333333333,7,2.33333333333,2,7,1,10,1.0,21,2.1,0,2,0,1,0.5,7,3.5,2,7,1,10,1.0,21,2.1,50,Balanced,Little,50,Mixed,Organised,50,Normal,49,Normal,49,Normal,Organised,45,Medium,55,Press,50,Normal,Offside Trap,65,Balanced,Little,55,Mixed,Organised,50,Normal,50,Normal,65,Normal,Free Form,50,Medium,45,Press,35,Normal,Cover,180.34,74.9663869091,183.572727273,76.9044618182,65.45454545454545,69.18181818181819,66.2,64.5,65.5,67.54545454545455,72.0909090909091,67.4,67.66666666666667,67.66666666666667,22 days 00:00:00.000000000,23 days 00:00:00.000000000,18385,17642,17642,2011/2012,11,6403,2033,2.25,3.25,3.2,4-4-2,4-3-3,D
0,1,1,0,2,1.0,2,1.0,3,4,4,7,0.636363636364,6,0.545454545455,1,1,1,2,0.666666666667,2,0.666666666667,3,4,4,7,0.636363636364,6,0.545454545455,48,Balanced,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Free Form,55,Medium,43,Press,65,Normal,Cover,180.34,74.4303236364,181.494545455,77.0694043636,65.63636363636364,69.27272727272727,63.6,65.75,70.5,79.18181818181819,82.9090909090909,78.8,80.66666666666667,78.33333333333333,13 days 00:00:00.000000000,15 days 00:00:00.000000000,18386,17642,17642,2011/2012,12,10211,9773,10.0,4.75,1.33,4-1-3-2,4-3-3,A
0,2,0,0,4,2.0,2,1.0,6,1,4,18,1.63636363636,13,1.18181818182,0,0,3,4,1.33333333333,4,1.33333333333,6,1,4,18,1.63636363636,13,1.18181818182,30,Slow,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap,65,Balanced,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,180.109090909,73.5231396364,184.034545455,79.0487149091,67.45454545454545,71.36363636363636,66.6,69.33333333333333,67.0,76.72727272727273,80.18181818181819,75.0,79.0,76.5,15 days 00:00:00.000000000,15 days 00:00:00.000000000,18387,17642,17642,2011/2012,12,10212,9772,5.0,3.5,1.73,4-3-3,4-1-3-2,A
0,2,0,0,4,2.0,1,0.5,2,7,2,9,0.818181818182,14,1.27272727273,0,3,0,2,0.666666666667,6,2.0,2,7,2,9,0.818181818182,14,1.27272727273,50,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,,,,,,,,,,,,,,,,,,,,,181.725454545,78.2240021818,181.494545455,75.4199789091,67.9090909090909,71.81818181818181,67.2,67.0,70.0,65.36363636363636,67.0909090909091,65.8,61.666666666666664,68.33333333333333,14 days 00:00:00.000000000,14 days 00:00:00.000000000,18389,17642,17642,2011/2012,12,7841,9764,2.1,3.2,3.6,4-3-3,4-3-3,H
0,2,0,0,9,4.5,2,1.0,7,2,2,24,2.18181818182,11,1.0,2,1,0,3,1.0,1,0.333333333333,7,2,2,24,2.18181818182,11,1.0,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,47,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover,180.34,76.2446916364,180.570909091,75.1725650909,74.81818181818181,79.0,76.2,73.0,74.33333333333333,67.63636363636364,73.45454545454545,64.8,69.66666666666667,70.33333333333333,14 days 00:00:00.000000000,14 days 00:00:00.000000000,18391,17642,17642,2011/2012,12,9768,10214,1.25,5.5,12.0,4-3-3,4-3-3,H
0,2,0,0,3,1.5,0,0.0,3,8,0,12,1.09090909091,21,1.90909090909,0,3,0,2,0.666666666667,7,2.33333333333,3,8,0,12,1.09090909091,21,1.90909090909,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,65,Balanced,Little,47,Mixed,Organised,65,Normal,50,Normal,49,Normal,Organised,55,Medium,55,Press,48,Normal,Offside Trap,182.418181818,77.3992894545,179.647272727,75.6261570909,,,66.6,65.0,,70.63636363636364,73.0909090909091,70.6,72.75,66.5,13 days 00:00:00.000000000,14 days 00:00:00.000000000,18392,17642,17642,2011/2012,12,9771,7844,3.1,3.1,2.4,4-1-3-2,4-1-3-2,H
0,0,1,1,0,0.0,1,0.5,5,6,1,16,1.33333333333,16,1.33333333333,1,2,0,4,1.33333333333,5,1.66666666667,5,6,1,16,1.33333333333,16,1.33333333333,30,Slow,Little,50,Mixed,Organised,50,Normal,50,Normal,55,Normal,Organised,30,Deep,45,Press,65,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,181.032727273,75.0076225455,180.570909091,77.4405250909,68.0909090909091,73.63636363636364,67.4,66.33333333333333,71.0,76.0909090909091,79.36363636363636,76.2,76.66666666666667,75.33333333333333,8 days 00:00:00.000000000,6 days 00:00:00.000000000,18394,17642,17642,2011/2012,13,10215,9768,5.5,3.5,1.67,4-3-3,4-3-3,D
0,2,0,0,3,1.5,1,0.5,9,0,3,25,2.08333333333,10,0.833333333333,2,0,1,3,1.0,1,0.333333333333,9,0,3,25,2.08333333333,10,0.833333333333,65,Balanced,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,182.649090909,78.1415309091,181.956363636,77.564232,77.36363636363636,80.54545454545455,75.0,78.5,81.0,67.72727272727273,71.81818181818181,67.2,66.33333333333333,70.0,5 days 00:00:00.000000000,5 days 00:00:00.000000000,18395,17642,17642,2011/2012,13,9772,7841,1.17,6.5,19.0,4-1-3-2,4-3-3,H
0,3,0,0,11,3.66666666667,2,0.666666666667,9,0,3,30,2.5,8,0.666666666667,1,0,1,2,1.0,1,0.5,9,0,3,30,2.5,8,0.666666666667,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Free Form,55,Medium,43,Press,65,Normal,Cover,30,Slow,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap,181.494545455,77.0694043636,180.109090909,74.0179672727,79.18181818181819,82.9090909090909,78.8,80.66666666666667,78.33333333333333,66.81818181818181,70.0,65.6,68.66666666666667,67.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,18396,17642,17642,2011/2012,13,9773,10212,1.22,6.0,13.0,4-3-3,4-3-3,H
0,1,1,0,2,1.0,2,1.0,2,5,5,9,0.75,18,1.5,0,2,1,2,0.666666666667,6,2.0,2,5,5,9,0.75,18,1.5,,,,,,,,,,,,,,,,,,,,,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,180.801818182,75.7910996364,182.649090909,76.6158123636,,,65.4,62.0,,,,67.2,64.5,,7 days 00:00:00.000000000,7 days 00:00:00.000000000,18397,17642,17642,2011/2012,13,4064,9771,2.3,3.1,3.25,4-2-3-1,4-2-3-1,H
0,1,1,1,1,0.333333333333,2,0.666666666667,3,4,5,11,0.916666666667,13,1.08333333333,0,1,1,2,1.0,3,1.5,3,4,5,11,0.916666666667,13,1.08333333333,65,Balanced,Little,55,Mixed,Organised,50,Normal,50,Normal,65,Normal,Free Form,50,Medium,45,Press,35,Normal,Cover,30,Slow,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover,183.803636364,79.2961287273,180.570909091,75.0076225455,67.54545454545455,72.45454545454545,67.4,66.5,68.25,73.18181818181819,75.72727272727273,70.2,75.0,76.0,10 days 00:00:00.000000000,7 days 00:00:00.000000000,18400,17642,17642,2011/2012,13,2033,10264,5.0,3.5,1.73,4-2-3-1,4-2-3-1,A
0,1,1,0,3,1.5,3,1.5,4,5,4,11,0.846153846154,8,0.615384615385,2,1,0,5,1.66666666667,2,0.666666666667,4,5,4,11,0.846153846154,8,0.615384615385,48,Balanced,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover,30,Slow,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover,180.34,74.4303236364,179.878181818,74.4715592727,65.63636363636364,69.27272727272727,63.6,65.75,70.5,72.36363636363636,75.63636363636364,70.2,71.66666666666667,76.66666666666667,21 days 00:00:00.000000000,22 days 00:00:00.000000000,18402,17642,17642,2011/2012,14,10211,10264,4.75,3.3,1.8,4-1-3-2,4-3-3,A
0,1,0,1,2,1.0,1,0.5,3,4,6,13,1.0,20,1.53846153846,0,1,2,1,0.333333333333,3,1.0,3,4,6,13,1.0,20,1.53846153846,,,,,,,,,,,,,,,,,,,,,47,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover,180.109090909,74.0592029091,181.956363636,76.3683985455,65.18181818181819,67.18181818181819,65.8,61.666666666666664,67.66666666666667,,,64.6,,68.0,21 days 00:00:00.000000000,22 days 00:00:00.000000000,18403,17642,17642,2011/2012,14,9764,10214,2.2,3.2,3.4,4-3-3,4-2-3-1,A
0,2,0,0,4,2.0,1,0.5,8,2,3,26,2.0,12,0.923076923077,1,1,1,3,1.0,2,0.666666666667,8,2,3,26,2.0,12,0.923076923077,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Free Form,55,Medium,43,Press,65,Normal,Cover,181.494545455,77.8116458182,181.263636364,77.0694043636,74.9090909090909,78.72727272727273,76.2,73.33333333333333,74.33333333333333,79.0909090909091,82.45454545454545,78.8,80.66666666666667,78.0,21 days 00:00:00.000000000,20 days 00:00:00.000000000,18407,17642,17642,2011/2012,14,9768,9773,3.0,3.25,2.38,4-3-3,4-3-3,D
0,2,0,0,3,1.5,0,0.0,4,9,0,14,1.07692307692,23,1.76923076923,0,3,0,3,1.0,7,2.33333333333,4,9,0,14,1.07692307692,23,1.76923076923,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,65,Balanced,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,183.803636364,78.925008,184.496363636,80.6156690909,,,64.5,67.0,,76.9090909090909,80.72727272727273,77.0,78.0,76.25,23 days 00:00:00.000000000,21 days 00:00:00.000000000,18408,17642,17642,2011/2012,14,9771,9772,10.0,4.5,1.3,3-5-2,4-2-3-1,A
0,2,0,0,6,3.0,1,0.5,11,0,3,34,2.42857142857,11,0.785714285714,2,0,1,6,2.0,1,0.333333333333,11,0,3,34,2.42857142857,11,0.785714285714,65,Balanced,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,185.650909091,81.4403818182,183.341818182,80.6156690909,75.54545454545455,79.9090909090909,75.8,74.75,76.5,67.72727272727273,72.18181818181819,68.0,69.0,66.0,8 days 00:00:00.000000000,6 days 00:00:00.000000000,18411,17642,17642,2011/2012,15,9772,10238,1.14,7.5,17.0,4-1-3-2,4-3-3,H
0,2,0,0,5,2.5,2,1.0,10,0,4,32,2.28571428571,8,0.571428571429,1,0,2,2,0.666666666667,1,0.333333333333,10,0,4,32,2.28571428571,8,0.571428571429,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Free Form,55,Medium,43,Press,65,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,182.187272727,78.3477090909,181.725454545,77.0281687273,79.36363636363636,82.63636363636364,78.8,79.0,80.66666666666667,,,,68.66666666666667,70.33333333333333,6 days 00:00:00.000000000,7 days 00:00:00.000000000,18412,17642,17642,2011/2012,15,9773,7841,1.14,7.5,17.0,4-3-3,4-3-3,H
0,2,0,0,4,2.0,1,0.5,3,6,5,11,0.785714285714,20,1.42857142857,0,2,1,2,0.666666666667,4,1.33333333333,3,6,5,11,0.785714285714,20,1.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.801818182,75.7086283636,179.878181818,74.5127949091,,,64.2,62.666666666666664,,65.18181818181819,68.27272727272727,65.8,64.66666666666667,64.66666666666667,6 days 00:00:00.000000000,6 days 00:00:00.000000000,18413,17642,17642,2011/2012,15,4064,9764,2.25,3.2,3.25,4-3-3,4-3-3,D
0,0,0,2,3,1.5,3,1.5,4,7,3,12,0.857142857143,24,1.71428571429,1,2,0,4,1.33333333333,3,1.0,4,7,3,12,0.857142857143,24,1.71428571429,47,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,181.956363636,76.3683985455,182.649090909,79.2961287273,,,64.6,,68.0,,,64.25,68.2,,7 days 00:00:00.000000000,7 days 00:00:00.000000000,18414,17642,17642,2011/2012,15,10214,9771,1.91,3.25,4.2,4-2-3-1,3-5-2,D
0,0,2,1,3,1.0,6,2.0,3,6,5,15,1.07142857143,19,1.35714285714,0,1,1,2,1.0,3,1.5,3,6,5,15,1.07142857143,19,1.35714285714,65,Balanced,Little,55,Mixed,Organised,50,Normal,50,Normal,65,Normal,Free Form,50,Medium,45,Press,35,Normal,Cover,48,Balanced,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover,183.341818182,78.3477090909,181.263636364,75.1725650909,67.72727272727273,72.9090909090909,67.2,67.0,68.75,64.45454545454545,69.0909090909091,63.6,62.75,70.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,18415,17642,17642,2011/2012,15,2033,10211,2.3,3.2,3.1,4-2-3-1,4-1-3-2,H
0,0,2,1,2,0.666666666667,9,3.0,2,10,2,13,0.928571428571,31,2.21428571429,0,2,0,2,1.0,6,3.0,2,10,2,13,0.928571428571,31,2.21428571429,50,Balanced,Little,50,Mixed,Organised,50,Normal,49,Normal,49,Normal,Organised,45,Medium,55,Press,50,Normal,Offside Trap,30,Slow,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap,180.570909091,74.6777374545,179.416363636,73.3581970909,,,,63.333333333333336,68.33333333333333,67.81818181818181,71.81818181818181,66.2,69.25,69.0,5 days 00:00:00.000000000,5 days 00:00:00.000000000,18416,17642,17642,2011/2012,15,6403,10212,3.0,3.2,2.38,4-3-3,4-1-3-2,D
0,1,0,1,6,3.0,3,1.5,8,2,4,26,1.85714285714,13,0.928571428571,2,1,0,8,2.66666666667,7,2.33333333333,8,2,4,26,1.85714285714,13,0.928571428571,30,Slow,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,179.647272727,74.1829098182,181.263636364,76.4921054545,73.72727272727273,76.72727272727273,70.2,76.5,76.75,76.63636363636364,79.45454545454545,76.8,78.0,75.0,8 days 00:00:00.000000000,6 days 00:00:00.000000000,18417,17642,17642,2011/2012,15,10264,9768,2.4,3.2,3.0,4-2-3-1,4-3-3,H
0,3,0,0,10,3.33333333333,2,0.666666666667,12,0,3,38,2.53333333333,12,0.8,2,0,0,5,2.5,0,0.0,12,0,3,38,2.53333333333,12,0.8,65,Balanced,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,,,,,,,,,,,,,,,,,,,,,184.034545455,79.9971345455,181.494545455,75.1725650909,77.18181818181819,81.27272727272727,77.0,77.75,76.5,64.72727272727273,67.27272727272727,65.8,65.0,62.666666666666664,8 days 00:00:00.000000000,8 days 00:00:00.000000000,18420,17642,17642,2011/2012,16,9772,9764,1.14,7.5,17.0,4-1-3-2,4-3-3,H
0,0,0,3,5,1.66666666667,5,1.66666666667,4,7,4,14,0.933333333333,26,1.73333333333,1,1,0,3,1.5,1,0.5,4,7,4,14,0.933333333333,26,1.73333333333,47,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover,,,,,,,,,,,,,,,,,,,,,181.032727273,76.4921054545,181.725454545,76.8632261818,,,,,69.66666666666667,,,63.4,64.25,,8 days 00:00:00.000000000,7 days 00:00:00.000000000,18422,17642,17642,2011/2012,16,10214,4064,1.91,3.3,4.2,4-3-3,4-1-3-2,H
0,1,2,0,5,1.66666666667,7,2.33333333333,4,6,5,17,1.13333333333,20,1.33333333333,0,1,1,2,1.0,3,1.5,4,6,5,17,1.13333333333,20,1.33333333333,65,Balanced,Little,55,Mixed,Organised,50,Normal,50,Normal,65,Normal,Free Form,50,Medium,45,Press,35,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,183.341818182,79.3373643636,181.032727273,77.6467032727,67.63636363636364,72.18181818181819,67.2,66.5,68.75,75.45454545454545,79.54545454545455,76.2,75.0,74.66666666666667,8 days 00:00:00.000000000,8 days 00:00:00.000000000,18423,17642,17642,2011/2012,16,2033,9768,5.5,3.6,1.67,4-2-3-1,4-3-3,D
0,0,1,2,2,0.666666666667,5,1.66666666667,2,10,3,14,0.933333333333,32,2.13333333333,0,2,0,2,1.0,6,3.0,2,10,3,14,0.933333333333,32,2.13333333333,50,Balanced,Little,50,Mixed,Organised,50,Normal,49,Normal,49,Normal,Organised,45,Medium,55,Press,50,Normal,Offside Trap,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,180.109090909,74.2241454545,181.956363636,78.3477090909,,,,63.333333333333336,66.66666666666667,69.72727272727273,70.72727272727273,69.0,68.66666666666667,72.0,8 days 00:00:00.000000000,9 days 00:00:00.000000000,18424,17642,17642,2011/2012,16,6403,10238,2.0,3.2,4.0,4-3-3,4-3-3,H
0,2,0,0,7,3.5,3,1.5,9,2,4,28,1.86666666667,14,0.933333333333,2,1,0,8,2.66666666667,7,2.33333333333,9,2,4,28,1.86666666667,14,0.933333333333,30,Slow,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,179.647272727,74.1829098182,181.263636364,76.1209847273,73.72727272727273,76.72727272727273,70.2,76.5,76.75,,,,66.33333333333333,69.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,18425,17642,17642,2011/2012,16,10264,7841,1.36,4.33,10.0,4-2-3-1,4-3-3,H
0,1,0,1,2,1.0,1,0.5,3,7,6,11,0.6875,22,1.375,0,2,1,1,0.333333333333,4,1.33333333333,3,7,6,11,0.6875,22,1.375,,,,,,,,,,,,,,,,,,,,,65,Balanced,Little,35,Mixed,Free Form,65,Normal,55,Normal,51,Normal,Organised,55,Medium,56,Press,60,Normal,Cover,181.032727273,76.0385134545,184.034545455,79.7084850909,,,65.4,,,77.63636363636364,80.63636363636364,77.0,78.0,78.25,6 days 00:00:00.000000000,6 days 00:00:00.000000000,18426,17642,17642,2011/2012,17,4064,9772,12.0,5.5,1.25,4-4-2,4-2-3-1,A
0,0,1,0,0,0.0,3,3.0,3,6,7,14,0.875,26,1.625,0,2,2,2,0.5,6,1.5,3,6,7,14,0.875,26,1.625,,,,,,,,,,,,,,,,,,,,,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Free Form,55,Medium,43,Press,65,Normal,Cover,181.494545455,75.1725650909,182.88,76.9456974545,64.72727272727273,67.27272727272727,65.8,67.0,62.25,78.72727272727273,82.72727272727273,78.8,78.66666666666667,78.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,18427,17642,17642,2011/2012,17,9764,9773,11.0,5.0,1.29,4-2-3-1,4-3-3,H
0,1,0,1,2,1.0,1,0.5,6,8,2,22,1.375,19,1.1875,1,2,0,3,1.0,4,1.33333333333,6,8,2,22,1.375,19,1.1875,65,Balanced,Little,47,Mixed,Organised,65,Normal,50,Normal,49,Normal,Organised,55,Medium,55,Press,48,Normal,Offside Trap,47,Balanced,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,35,Medium,55,Press,48,Normal,Cover,179.647272727,76.1622203636,181.956363636,76.8632261818,69.81818181818181,72.27272727272727,70.8,66.5,70.25,,,,,,5 days 00:00:00.000000000,5 days 00:00:00.000000000,18428,17642,17642,2011/2012,17,7844,10214,1.91,3.4,4.0,4-2-3-1,4-2-3-1,H
0,1,1,0,2,1.0,2,1.0,8,3,5,23,1.4375,19,1.1875,1,1,1,3,1.0,4,1.33333333333,8,3,5,23,1.4375,19,1.1875,30,Slow,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap,30,Slow,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,40,Medium,60,Press,50,Normal,Cover,180.109090909,75.4199789091,179.185454545,74.4715592727,68.27272727272727,70.54545454545455,67.4,71.33333333333333,66.66666666666667,73.0909090909091,76.0909090909091,70.2,76.5,75.0,8 days 00:00:00.000000000,9 days 00:00:00.000000000,18429,17642,17642,2011/2012,17,10212,10264,3.2,3.4,2.2,4-3-3,4-2-3-1,A
0,2,0,0,3,1.5,0,0.0,4,10,2,14,0.875,23,1.4375,0,3,0,2,0.666666666667,9,3.0,4,10,2,14,0.875,23,1.4375,50,Balanced,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,30,Slow,Little,50,Mixed,Organised,50,Normal,50,Normal,55,Normal,Organised,30,Deep,45,Press,65,Normal,Cover,181.494545455,78.2240021818,180.801818182,75.0900938182,,,,68.33333333333333,70.0,66.9090909090909,72.63636363636364,64.6,66.66666666666667,71.0,8 days 00:00:00.000000000,6 days 00:00:00.000000000,18430,17642,17642,2011/2012,17,7841,10215,2.1,3.3,3.5,4-3-3,4-3-3,D
0,1,0,1,1,0.5,0,0.0,8,3,5,27,1.6875,14,0.875,0,1,2,2,0.666666666667,3,1.0,8,3,5,27,1.6875,14,0.875,50,Balanced,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover,48,Balanced,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover,181.032727273,76.657048,182.649090909,75.8323352727,75.81818181818181,79.54545454545455,76.6,75.0,75.33333333333333,63.45454545454545,68.54545454545455,61.4,64.2,70.0,8 days 00:00:00.000000000,6 days 00:00:00.000000000,18431,17642,17642,2011/2012,17,9768,10211,1.36,4.33,10.0,4-3-3,4-1-4-1,H
0,1,1,0,1,0.5,4,2.0,4,10,2,16,1.0,29,1.8125,0,1,2,3,1.0,4,1.33333333333,4,10,2,16,1.0,29,1.8125,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,49,Normal,49,Normal,Organised,45,Medium,55,Press,50,Normal,Offside Trap,183.341818182,79.6672494545,180.570909091,75.4199789091,,,64.25,65.2,,,,,66.33333333333333,66.66666666666667,7 days 00:00:00.000000000,9 days 00:00:00.000000000,18432,17642,17642,2011/2012,17,9771,6403,2.15,3.3,3.4,3-5-2,4-3-3,A
0,0,0,2,2,1.0,2,1.0,3,8,5,12,0.75,26,1.625,0,2,1,3,1.0,7,2.33333333333,3,8,5,12,0.75,26,1.625,50,Balanced,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,65,Balanced,Little,55,Mixed,Organised,50,Normal,50,Normal,65,Normal,Free Form,50,Medium,45,Press,35,Normal,Cover,182.649090909,79.5435425455,184.265454545,79.9558989091,67.63636363636364,71.36363636363636,69.0,66.66666666666667,66.33333333333333,67.72727272727273,71.27272727272727,67.2,66.5,69.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,18433,17642,17642,2011/2012,17,10238,2033,2.5,3.3,2.75,4-3-3,4-2-3-1,A
0,0,2,0,2,1.0,4,2.0,4,9,4,14,0.823529411765,16,0.941176470588,1,2,0,4,1.33333333333,4,1.33333333333,4,9,4,14,0.823529411765,16,0.941176470588,48,Balanced,Little,46,Mixed,Free Form,50,Normal,50,Normal,57,Normal,Organised,47,Medium,55,Press,53,Normal,Cover,65,Balanced,Little,47,Mixed,Organised,65,Normal,50,Normal,49,Normal,Organised,55,Medium,55,Press,48,Normal,Offside Trap,180.109090909,75.7910996364,181.263636364,77.3168181818,65.18181818181819,70.45454545454545,63.8,65.75,67.5,69.18181818181819,72.0909090909091,70.8,66.5,68.5,16 days 00:00:00.000000000,14 days 00:00:00.000000000,18435,17642,17642,2011/2012,18,10211,7844,2.9,3.1,2.5,4-1-3-2,4-2-3-1,A
