,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,a_date,h_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,0,1,4,2.0,3,1.5,4,12,9,25,1.0,43,1.72,0,3,0,1,0.333333333333,6,2.0,4,12,9,25,1.0,43,1.72,65,Balanced,Little,45,Mixed,Organised,45,Normal,45,Normal,70,Lots,Organised,70,High,65,Press,30,Narrow,Cover,45,Balanced,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover,178.954545455,76.4096341818,182.418181818,78.1415309091,73.18181818181819,79.9090909090909,72.2,70.5,75.75,73.27272727272727,78.0909090909091,74.0,74.5,71.75,4 days 00:00:00.000000000,3 days 00:00:00.000000000,22463,21518,21518,2010/2011,26,9865,8696,2.38,3.25,3.0,4-2-3-1,4-2-3-1,D
0,2,0,0,6,3.0,1,0.5,19,2,4,55,2.2,19,0.76,1,1,1,1,0.333333333333,1,0.333333333333,19,2,4,55,2.2,19,0.76,55,Balanced,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,65,Medium,40,Press,65,Normal,Offside Trap,60,Balanced,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover,182.649090909,77.9353527273,180.570909091,74.3066167273,83.63636363636364,87.9090909090909,83.4,82.5,84.5,71.27272727272727,77.63636363636364,72.0,71.0,70.5,3 days 00:00:00.000000000,5 days 00:00:00.000000000,22464,21518,21518,2010/2011,26,8633,9864,1.14,7.5,17.0,4-2-3-1,4-2-3-1,H
0,2,0,1,6,2.0,1,0.333333333333,6,12,7,26,1.04,32,1.28,0,2,0,1,0.5,3,1.5,6,12,7,26,1.04,32,1.28,35,Balanced,Little,35,Mixed,Organised,45,Normal,65,Normal,55,Normal,Free Form,30,Deep,65,Press,55,Normal,Cover,30,Slow,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap,182.187272727,76.6158123636,179.185454545,75.3787432727,73.27272727272727,79.0,73.2,75.0,72.5,74.0909090909091,79.63636363636364,75.2,70.5,74.5,4 days 00:00:00.000000000,3 days 00:00:00.000000000,22465,21518,21518,2010/2011,26,8371,9783,1.95,3.3,4.0,4-2-3-1,4-2-3-1,D
0,3,0,0,4,1.33333333333,0,0.0,11,13,1,36,1.44,41,1.64,0,2,0,2,1.0,8,4.0,11,13,1,36,1.44,41,1.64,40,Balanced,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap,30,Slow,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover,182.649090909,76.7807549091,183.341818182,78.7188298182,74.18181818181819,78.27272727272727,74.0,73.5,74.75,70.9090909090909,76.54545454545455,72.0,69.5,70.25,3 days 00:00:00.000000000,4 days 00:00:00.000000000,22466,21518,21518,2010/2011,26,8560,8581,1.91,3.4,4.0,4-2-3-1,4-2-3-1,D
0,1,2,0,4,1.33333333333,3,1.0,13,11,1,34,1.36,36,1.44,0,2,0,2,1.0,7,3.5,13,11,1,34,1.36,36,1.44,55,Balanced,Little,40,Mixed,Organised,70,Risky,55,Normal,70,Lots,Organised,70,High,50,Press,60,Normal,Cover,40,Balanced,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,179.416363636,75.7910996364,181.032727273,77.4817607273,73.72727272727273,79.72727272727273,72.4,76.25,72.0,74.27272727272727,77.72727272727273,75.6,70.0,74.75,3 days 00:00:00.000000000,3 days 00:00:00.000000000,22467,21518,21518,2010/2011,26,8558,8661,2.1,3.3,3.5,4-4-2,4-2-3-1,A
0,1,1,0,1,0.5,3,1.5,10,12,4,27,1.03846153846,35,1.34615384615,1,1,1,3,1.0,3,1.0,10,12,4,27,1.03846153846,35,1.34615384615,40,Balanced,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,30,Slow,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap,180.109090909,76.9456974545,179.878181818,75.2138007273,74.9090909090909,78.45454545454545,74.6,76.0,74.75,78.36363636363636,82.0909090909091,76.8,80.0,79.33333333333333,3 days 00:00:00.000000000,4 days 00:00:00.000000000,22468,21518,21518,2010/2011,27,8661,10267,2.7,3.2,2.6,4-2-3-1,4-1-3-2,A
0,2,0,0,5,2.5,1,0.5,23,1,2,77,2.96153846154,13,0.5,2,0,1,5,1.66666666667,1,0.333333333333,23,1,2,77,2.96153846154,13,0.5,42,Balanced,Little,30,Short,Free Form,65,Normal,40,Normal,70,Lots,Free Form,70,High,30,Contain,70,Wide,Offside Trap,30,Slow,Little,30,Short,Free Form,50,Normal,35,Normal,70,Lots,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,176.183636364,72.5334843636,184.034545455,79.1724218182,83.0,87.27272727272727,82.2,83.66666666666667,83.66666666666667,70.9090909090909,77.0,69.83333333333333,72.0,73.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,22469,21518,21518,2010/2011,27,8634,8394,1.1,9.0,21.0,4-3-3,5-4-1,H
0,1,1,0,4,2.0,2,1.0,12,12,2,40,1.53846153846,38,1.46153846154,0,3,0,2,0.666666666667,5,1.66666666667,12,12,2,40,1.53846153846,38,1.46153846154,60,Balanced,Little,45,Mixed,Organised,35,Normal,70,Lots,55,Normal,Organised,30,Deep,70,Double,35,Normal,Cover,30,Slow,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,182.418181818,76.5333410909,180.801818182,76.9869330909,76.45454545454545,80.36363636363636,76.0,76.0,78.5,77.72727272727273,82.9090909090909,75.0,79.5,81.0,5 days 00:00:00.000000000,4 days 00:00:00.000000000,22470,21518,21518,2010/2011,27,8315,8302,2.4,3.3,2.9,4-4-2,4-4-2,H
0,0,0,2,1,0.5,1,0.5,5,11,10,23,0.884615384615,34,1.30769230769,0,2,1,0,0.0,6,2.0,5,11,10,23,0.884615384615,34,1.30769230769,70,Fast,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover,30,Slow,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap,178.954545455,73.5643752727,181.725454545,75.2138007273,72.72727272727273,77.54545454545455,72.4,71.0,74.0,75.18181818181819,79.72727272727273,74.6,76.33333333333333,75.0,4 days 00:00:00.000000000,5 days 00:00:00.000000000,22471,21518,21518,2010/2011,27,9869,8305,2.3,3.25,3.1,4-2-3-1,4-1-3-2,H
0,0,1,1,3,1.5,4,2.0,10,11,5,36,1.38461538462,34,1.30769230769,1,1,1,2,0.666666666667,4,1.33333333333,10,11,5,36,1.38461538462,34,1.30769230769,64,Balanced,Little,30,Short,Free Form,65,Normal,50,Normal,70,Lots,Free Form,70,High,34,Press,55,Normal,Offside Trap,64,Balanced,Little,30,Short,Free Form,55,Normal,35,Normal,70,Lots,Free Form,65,Medium,30,Contain,70,Wide,Offside Trap,182.418181818,76.4921054545,180.109090909,74.7189730909,80.18181818181819,84.18181818181819,79.6,78.5,85.0,79.18181818181819,83.9090909090909,77.2,80.5,81.5,3 days 00:00:00.000000000,3 days 00:00:00.000000000,22472,21518,21518,2010/2011,27,9906,10205,2.1,3.4,3.4,4-4-2,4-4-2,H
0,1,0,1,5,2.5,4,2.0,7,10,9,24,0.923076923077,36,1.38461538462,1,0,2,3,1.0,2,0.666666666667,7,10,9,24,0.923076923077,36,1.38461538462,45,Balanced,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover,55,Balanced,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,65,Medium,40,Press,65,Normal,Offside Trap,180.801818182,77.2343469091,183.572727273,78.2240021818,72.9090909090909,78.54545454545455,71.0,74.5,74.5,83.18181818181819,87.27272727272727,84.0,81.5,83.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,22474,21518,21518,2010/2011,27,8696,8633,8.0,4.75,1.36,4-2-3-1,4-2-3-1,A
0,1,0,1,5,2.5,3,1.5,6,15,5,34,1.30769230769,58,2.23076923077,0,1,2,1,0.333333333333,8,2.66666666667,6,15,5,34,1.30769230769,58,2.23076923077,60,Balanced,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover,35,Balanced,Little,35,Mixed,Organised,45,Normal,65,Normal,55,Normal,Free Form,30,Deep,65,Press,55,Normal,Cover,180.570909091,75.7086283636,182.649090909,77.2343469091,73.45454545454545,79.27272727272727,75.2,69.5,73.25,72.27272727272727,77.63636363636364,71.8,75.0,71.5,4 days 00:00:00.000000000,3 days 00:00:00.000000000,22475,21518,21518,2010/2011,27,9864,8371,2.0,3.3,3.75,4-2-3-1,4-2-3-1,A
0,1,0,1,1,0.5,0,0.0,6,10,10,21,0.807692307692,35,1.34615384615,0,1,2,2,0.666666666667,5,1.66666666667,6,10,10,21,0.807692307692,35,1.34615384615,30,Slow,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap,40,Balanced,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap,179.185454545,74.9251512727,183.803636364,77.3580538182,73.27272727272727,80.27272727272727,73.4,70.5,74.5,73.0,77.54545454545455,74.6,68.5,73.25,5 days 00:00:00.000000000,5 days 00:00:00.000000000,22476,21518,21518,2010/2011,27,9783,8560,2.2,3.25,3.25,4-2-3-1,4-2-3-1,H
0,2,0,0,3,1.5,1,0.5,8,14,4,27,1.03846153846,38,1.46153846154,1,1,1,2,0.666666666667,3,1.0,8,14,4,27,1.03846153846,38,1.46153846154,30,Slow,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover,55,Balanced,Little,40,Mixed,Organised,70,Risky,55,Normal,70,Lots,Organised,70,High,50,Press,60,Normal,Cover,183.341818182,79.5847781818,179.647272727,75.5849214545,71.36363636363636,76.0,72.2,69.5,71.25,73.36363636363636,79.36363636363636,71.6,75.5,74.5,5 days 00:00:00.000000000,4 days 00:00:00.000000000,22477,21518,21518,2010/2011,27,8581,8558,2.38,3.2,3.0,4-2-3-1,4-2-3-1,H
0,1,0,1,2,1.0,1,0.5,15,7,5,46,1.7037037037,29,1.07407407407,0,2,1,3,1.0,6,2.0,15,7,5,46,1.7037037037,29,1.07407407407,64,Balanced,Little,30,Short,Free Form,55,Normal,35,Normal,70,Lots,Free Form,65,Medium,30,Contain,70,Wide,Offside Trap,70,Fast,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover,180.109090909,74.7189730909,180.109090909,74.6365018182,79.18181818181819,83.9090909090909,77.2,80.5,81.5,72.36363636363636,77.18181818181819,71.6,73.4,71.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,22478,21518,21518,2010/2011,28,10205,9869,1.6,3.8,5.75,4-4-2,4-1-4-1,D
0,1,1,0,2,1.0,2,1.0,6,12,9,24,0.888888888889,39,1.44444444444,0,2,1,1,0.333333333333,3,1.0,6,12,9,24,0.888888888889,39,1.44444444444,30,Slow,Little,30,Short,Free Form,50,Normal,35,Normal,70,Lots,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,30,Slow,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap,181.725454545,77.11064,181.956363636,77.3992894545,71.54545454545455,76.18181818181819,69.6,74.0,72.75,77.45454545454545,82.36363636363636,75.8,78.25,80.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,22479,21518,21518,2010/2011,28,8394,10267,2.9,3.25,2.4,4-2-3-1,4-4-2,H
0,2,0,0,4,2.0,0,0.0,11,11,5,41,1.51851851852,42,1.55555555556,0,2,1,4,1.33333333333,7,2.33333333333,11,11,5,41,1.51851851852,42,1.55555555556,30,Slow,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,42,Balanced,Little,30,Short,Free Form,65,Normal,40,Normal,70,Lots,Free Form,70,High,30,Contain,70,Wide,Offside Trap,179.647272727,75.2138007273,177.107272727,72.2035992727,77.36363636363636,82.81818181818181,75.0,78.0,80.0,84.54545454545455,87.81818181818181,82.8,85.0,87.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,22480,21518,21518,2010/2011,28,8302,8634,7.5,4.5,1.4,4-2-3-1,4-3-3,D
0,0,1,1,1,0.5,2,1.0,9,12,6,36,1.33333333333,41,1.51851851852,0,1,2,2,0.666666666667,4,1.33333333333,9,12,6,36,1.33333333333,41,1.51851851852,30,Slow,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap,60,Balanced,Little,45,Mixed,Organised,35,Normal,70,Lots,55,Normal,Organised,30,Deep,70,Double,35,Normal,Cover,183.110909091,77.1931112727,181.956363636,75.749864,75.54545454545455,79.63636363636364,75.2,76.5,75.5,76.36363636363636,80.18181818181819,76.0,77.0,76.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,22481,21518,21518,2010/2011,28,8305,8315,2.3,3.25,2.8,4-2-3-1,4-2-3-1,D
0,0,0,2,2,1.0,2,1.0,5,12,10,28,1.03703703704,45,1.66666666667,1,2,0,3,1.0,5,1.66666666667,5,12,10,28,1.03703703704,45,1.66666666667,65,Balanced,Little,45,Mixed,Organised,45,Normal,45,Normal,70,Lots,Organised,70,High,65,Press,30,Narrow,Cover,64,Balanced,Little,30,Short,Free Form,65,Normal,50,Normal,70,Lots,Free Form,70,High,34,Press,55,Normal,Offside Trap,179.185454545,76.203456,181.725454545,75.8735709091,73.0909090909091,79.18181818181819,72.2,73.0,74.25,80.0909090909091,84.18181818181819,79.4,78.5,85.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,22482,21518,21518,2010/2011,28,9865,9906,3.25,3.4,2.15,4-2-3-1,4-4-2,D
0,1,0,1,4,2.0,0,0.0,7,12,8,27,1.0,32,1.18518518519,1,2,0,2,0.666666666667,3,1.0,7,12,8,27,1.0,32,1.18518518519,35,Balanced,Little,35,Mixed,Organised,45,Normal,65,Normal,55,Normal,Free Form,30,Deep,65,Press,55,Normal,Cover,45,Balanced,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover,180.570909091,75.7910996364,181.263636364,77.9765883636,73.36363636363636,78.27272727272727,74.2,75.0,71.5,73.36363636363636,78.9090909090909,73.2,74.5,73.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,22484,21518,21518,2010/2011,28,8371,8696,2.0,3.3,3.8,4-2-3-1,4-2-3-1,H
0,2,0,1,3,1.0,1,0.333333333333,11,14,2,38,1.40740740741,44,1.62962962963,0,2,0,2,1.0,6,3.0,11,14,2,38,1.40740740741,44,1.62962962963,40,Balanced,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap,60,Balanced,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover,183.110909091,76.6982836364,178.492727273,73.481904,74.18181818181819,78.18181818181819,74.0,73.5,74.75,71.72727272727273,77.45454545454545,72.4,70.0,71.75,7 days 00:00:00.000000000,6 days 00:00:00.000000000,22485,21518,21518,2010/2011,28,8560,9864,2.0,3.4,3.75,4-2-3-1,4-2-3-1,A
0,3,0,0,4,1.33333333333,1,0.333333333333,9,14,4,28,1.03703703704,38,1.40740740741,0,1,1,1,0.5,3,1.5,9,14,4,28,1.03703703704,38,1.40740740741,30,Slow,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover,40,Balanced,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,183.341818182,79.5847781818,179.878181818,76.5745767273,71.36363636363636,76.0,72.2,69.5,71.25,74.36363636363636,77.72727272727273,75.6,71.5,74.25,8 days 00:00:00.000000000,7 days 00:00:00.000000000,22486,21518,21518,2010/2011,28,8581,8661,2.25,3.2,3.25,4-2-3-1,4-2-3-1,D
0,1,2,0,5,1.66666666667,4,1.33333333333,13,13,1,35,1.2962962963,39,1.44444444444,0,2,0,0,0.0,5,2.5,13,13,1,35,1.2962962963,39,1.44444444444,55,Balanced,Little,40,Mixed,Organised,70,Risky,55,Normal,70,Lots,Organised,70,High,50,Press,60,Normal,Cover,30,Slow,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap,179.878181818,75.2550363636,179.185454545,74.84268,74.18181818181819,79.0,73.0,75.0,75.25,72.36363636363636,78.63636363636364,73.8,70.5,71.5,6 days 00:00:00.000000000,7 days 00:00:00.000000000,22487,21518,21518,2010/2011,28,8558,9783,2.0,3.3,3.8,4-2-3-1,4-2-3-1,H
0,0,2,0,1,0.5,5,2.5,10,13,5,29,1.03571428571,38,1.35714285714,1,1,1,3,1.0,3,1.0,10,13,5,29,1.03571428571,38,1.35714285714,40,Balanced,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,30,Slow,Little,30,Short,Free Form,50,Normal,35,Normal,70,Lots,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,180.109090909,77.0281687273,181.956363636,76.657048,74.63636363636364,78.63636363636364,74.6,71.5,76.25,71.63636363636364,76.54545454545455,69.8,74.0,72.75,7 days 00:00:00.000000000,6 days 00:00:00.000000000,22488,21518,21518,2010/2011,29,8661,8394,1.95,3.4,3.8,4-2-3-1,4-2-3-1,H
0,0,1,1,0,0.0,1,0.5,16,6,6,42,1.5,32,1.14285714286,2,1,0,4,1.33333333333,6,2.0,16,6,6,42,1.5,32,1.14285714286,30,Slow,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap,30,Slow,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,181.956363636,76.8632261818,181.725454545,75.9972778182,78.18181818181819,82.9090909090909,76.4,79.5,80.0,77.27272727272727,83.18181818181819,74.6,79.5,79.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,22489,21518,21518,2010/2011,29,10267,8302,1.95,3.5,3.7,4-4-2,4-4-2,A
0,2,0,0,3,1.5,1,0.5,24,1,3,79,2.82142857143,14,0.5,2,0,1,5,1.66666666667,1,0.333333333333,24,1,3,79,2.82142857143,14,0.5,42,Balanced,Little,30,Short,Free Form,65,Normal,40,Normal,70,Lots,Free Form,70,High,30,Contain,70,Wide,Offside Trap,30,Slow,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap,175.490909091,72.5334843636,183.341818182,76.9456974545,84.0,88.18181818181819,82.2,85.66666666666667,85.33333333333333,75.0,80.36363636363636,75.2,72.0,76.25,5 days 00:00:00.000000000,6 days 00:00:00.000000000,22490,21518,21518,2010/2011,29,8634,8305,1.13,8.5,17.0,4-3-3,4-2-3-1,H
0,1,1,0,3,1.5,2,1.0,13,12,3,44,1.57142857143,40,1.42857142857,0,2,1,4,1.33333333333,6,2.0,13,12,3,44,1.57142857143,40,1.42857142857,60,Balanced,Little,45,Mixed,Organised,35,Normal,70,Lots,55,Normal,Organised,30,Deep,70,Double,35,Normal,Cover,64,Balanced,Little,30,Short,Free Form,55,Normal,35,Normal,70,Lots,Free Form,65,Medium,30,Contain,70,Wide,Offside Trap,181.956363636,76.3683985455,180.109090909,74.9251512727,76.0909090909091,79.9090909090909,76.0,77.0,75.75,78.0,82.63636363636364,75.4,81.33333333333333,79.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,22491,21518,21518,2010/2011,29,8315,10205,2.3,3.4,3.0,4-2-3-1,4-3-1-2,A
0,1,0,1,2,1.0,0,0.0,6,11,11,26,0.928571428571,35,1.25,0,1,2,1,0.333333333333,4,1.33333333333,6,11,11,26,0.928571428571,35,1.25,70,Fast,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover,65,Balanced,Little,45,Mixed,Organised,45,Normal,45,Normal,70,Lots,Organised,70,High,65,Press,30,Narrow,Cover,178.954545455,73.6468465455,178.030909091,75.0076225455,73.0909090909091,77.72727272727273,73.2,71.0,74.0,73.18181818181819,79.63636363636364,72.2,73.0,74.5,8 days 00:00:00.000000000,7 days 00:00:00.000000000,22492,21518,21518,2010/2011,29,9869,9865,1.91,3.4,4.0,4-2-3-1,4-2-3-1,H
0,1,0,1,5,2.5,3,1.5,11,11,6,41,1.46428571429,37,1.32142857143,1,0,2,4,1.33333333333,3,1.0,11,11,6,41,1.46428571429,37,1.32142857143,64,Balanced,Little,30,Short,Free Form,65,Normal,50,Normal,70,Lots,Free Form,70,High,34,Press,55,Normal,Offside Trap,55,Balanced,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,65,Medium,40,Press,65,Normal,Offside Trap,182.418181818,76.4921054545,183.110909091,79.2136574545,80.18181818181819,84.18181818181819,79.6,78.5,85.0,83.81818181818181,87.9090909090909,84.0,82.0,85.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,22493,21518,21518,2010/2011,29,9906,8633,5.25,4.0,1.62,4-4-2,4-3-3,A
0,0,1,1,3,1.5,5,2.5,7,12,9,26,0.928571428571,42,1.5,1,1,1,3,1.0,4,1.33333333333,7,12,9,26,0.928571428571,42,1.5,45,Balanced,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover,40,Balanced,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap,181.032727273,77.1931112727,184.265454545,77.0694043636,73.27272727272727,78.18181818181819,71.8,74.5,74.5,74.36363636363636,77.9090909090909,74.66666666666667,74.0,74.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,22495,21518,21518,2010/2011,29,8696,8560,2.0,3.5,3.6,4-4-2,5-4-1,H
0,1,1,0,3,1.5,2,1.0,7,16,5,36,1.28571428571,59,2.10714285714,1,1,1,3,1.0,8,2.66666666667,7,16,5,36,1.28571428571,59,2.10714285714,60,Balanced,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover,55,Balanced,Little,40,Mixed,Organised,70,Risky,55,Normal,70,Lots,Organised,70,High,50,Press,60,Normal,Cover,179.185454545,74.1004385455,180.34,76.8632261818,73.0,78.9090909090909,75.2,70.0,71.75,72.9090909090909,79.0,71.6,75.5,73.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,22496,21518,21518,2010/2011,29,9864,8558,2.0,3.4,3.75,4-2-3-1,4-2-3-1,H
0,1,0,1,2,1.0,1,0.5,7,11,10,23,0.821428571429,38,1.35714285714,0,1,2,1,0.333333333333,3,1.0,7,11,10,23,0.821428571429,38,1.35714285714,30,Slow,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap,30,Slow,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover,179.416363636,76.1209847273,182.88,79.8734276364,74.36363636363636,81.27272727272727,75.4,70.5,75.0,72.0,77.63636363636364,71.6,69.5,73.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,22497,21518,21518,2010/2011,29,9783,8581,2.1,3.4,3.4,4-2-3-1,4-2-3-1,A
0,1,0,1,4,2.0,1,0.5,12,11,6,43,1.48275862069,43,1.48275862069,1,1,1,3,1.0,4,1.33333333333,12,11,6,43,1.48275862069,43,1.48275862069,30,Slow,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,30,Slow,Little,30,Short,Free Form,50,Normal,35,Normal,70,Lots,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,181.494545455,76.7395192727,182.88,77.9353527273,77.45454545454545,82.81818181818181,75.0,80.0,79.0,72.0,78.36363636363636,70.2,74.0,73.25,15 days 00:00:00.000000000,14 days 00:00:00.000000000,22508,21518,21518,2010/2011,30,8302,8394,1.53,4.0,6.0,4-3-1-2,4-2-3-1,H
0,0,0,2,3,1.5,3,1.5,9,13,7,39,1.34482758621,45,1.55172413793,0,2,1,1,0.333333333333,4,1.33333333333,9,13,7,39,1.34482758621,45,1.55172413793,30,Slow,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap,30,Slow,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap,183.572727273,76.2859272727,180.570909091,76.4921054545,74.54545454545455,80.0909090909091,75.6,75.0,73.0,78.36363636363636,82.63636363636364,76.8,77.5,80.75,13 days 00:00:00.000000000,14 days 00:00:00.000000000,22509,21518,21518,2010/2011,30,8305,10267,2.8,3.25,2.5,4-2-3-1,4-2-3-1,A
